y,treatment,W1,W2,instruments
47,8.34E-10,17.22228961,1.692,140.5720644
44,8.13E-10,17.1717422,1.692,210.3804809
48,7.87E-10,16.82664178,1.692,152.793025
46,7.06E-10,16.85770296,1.692,193.976708
45,6.43E-10,16.16317658,1.692,214.5695857
54,6.98E-10,16.27914102,1.692,264.7348099
54,6.83E-10,17.1779071,1.692,79.56488878
41,6.21E-10,17.03756282,1.692,179.236748
47,6.63E-10,16.58048221,1.692,289.331333
47,6.61E-10,16.88643853,1.692,247.4430667
36,6.94E-10,17.27118812,1.692,134.069816
37,7.32E-10,17.22751657,1.692,38.90960106
45,6.56E-10,16.56599168,1.692,104.8405933
44,6.20E-10,17.2258463,1.692,136.7589696
35,6.65E-10,17.72264944,1.692,92.7472723
23,6.86E-10,17.30595236,1.692,38.03553529
51,6.16E-10,16.52898151,1.692,8.25
48,5.71E-10,17.30515813,1.692,8.952482628
47,5.97E-10,17.44540334,1.692,130.5104378
34,5.62E-10,17.64911037,1.692,83.7895081
43,6.29E-10,17.52842094,1.692,12.58699397
40,8.15E-10,17.64284324,1.692,18.62190691
47,9.37E-10,18.17529082,1.692,176.8906914
52,1.09E-09,17.48272774,1.692,182.1693546
43,1.12E-09,18.36063829,1.692,52.19451222
39,9.81E-10,18.19756141,1.692,190.0229212
38,1.51E-09,17.7333606,1.692,110.8992624
31,2.10E-09,17.72952569,1.692,53.19137929
34,2.49E-09,18.11014376,1.692,121.7559408
35,2.90E-09,17.97455177,1.692,110.9666836
38,2.54E-09,17.63184489,1.692,145.8410071
23,1.56E-09,17.20987247,1.692,149.1108485
28,1.23E-09,17.79486724,1.692,96.558161
36,1.41E-09,18.46791313,1.692,70.76198795
33,1.23E-09,17.92018434,1.692,54.67047097
36,9.59E-10,18.14333758,1.692,49.52469488
42,7.65E-10,17.45001679,1.692,123.2589378
27,7.13E-10,17.01600705,1.692,90.89990199
43,7.20E-10,16.94736702,1.692,145.0520527
33,7.19E-10,17.13793115,1.692,98.04935005
32,6.56E-10,17.56162324,1.692,68.24973481
34,6.39E-10,16.90637014,1.692,117.8170129
40,5.98E-10,16.58716017,1.692,86.95175814
24,6.04E-10,17.08451486,1.692,50.3424625
29,6.50E-10,16.76633474,1.692,107.3376991
27,6.36E-10,17.43567043,1.692,54.30821478
26,6.69E-10,17.4663833,1.692,14.14598341
34,7.20E-10,17.8240686,1.692,85.6072884
37,8.90E-10,17.13116983,1.692,129.3756109
43,9.64E-10,16.66898433,1.692,217.688677
42,7.76E-10,16.86329144,1.692,120.4762995
45,7.40E-10,17.20400018,1.692,193.7724909
45,7.63E-10,17.23048675,1.692,140.4441122
34,8.19E-10,17.38713702,1.692,99.33249655
39,8.67E-10,16.84285554,1.692,154.4686801
29,8.11E-10,17.45838179,1.692,144.8716969
39,7.98E-10,17.27933656,1.692,87.55785525
34,7.65E-10,17.10805661,1.692,249.3574895
34,7.98E-10,17.10181441,1.692,202.1265374
35,8.42E-10,16.94130295,1.692,111.6690745
32,7.59E-10,16.42319464,1.692,173.7092639
28,6.88E-10,16.28042276,1.692,153.2149076
25,7.46E-10,16.94885033,1.692,185.9241082
35,7.36E-10,16.95545577,1.692,145.7829553
35,6.87E-10,17.22626136,1.692,75.41832484
26,6.87E-10,17.24529878,1.692,30.08593628
28,7.25E-10,16.98314778,1.692,149.13486
26,7.52E-10,16.167311,1.692,219.5434818
0,NA,16.18611717,1.692,136.4031067
2,7.65E-10,15.89461231,1.692,230.6201935
1,7.52E-10,15.71541309,1.692,287.3788147
2,7.54E-10,15.80229282,1.692,109.540802
0,6.76E-10,16.33012009,1.692,55.62858582
1,6.75E-10,16.00910568,1.692,146.0141907
1,7.57E-10,15.72589874,1.692,144.5648804
2,8.73E-10,16.1325016,1.692,141.1733398
0,8.66E-10,16.04379654,1.692,151.2096405
1,1.07E-09,16.55523109,1.692,203.8483734
4,1.30E-09,16.27588654,1.692,221.8227997
3,1.01E-09,16.26664734,1.692,299.0674744
1,8.31E-10,16.15152359,1.692,293.2466736
1,0.000000001,16.53632736,1.692,155.9489594
0,1.04E-09,16.6391983,1.692,138.7690887
0,7.96E-10,16.91909218,1.692,70.14672089
0,7.55E-10,16.67787743,1.692,253.4104462
1,6.93E-10,16.12298965,1.692,228.7964172
3,5.82E-10,16.25481987,1.692,219.2890778
2,6.19E-10,16.45113945,1.692,96.22551727
2,6.11E-10,16.00705338,1.692,85.27254486
0,6.11E-10,16.71257591,1.692,61.77381897
3,5.93E-10,16.32345009,1.692,150.2076263
0,5.89E-10,16.02274323,1.692,91.6480484
1,5.97E-10,15.88388348,1.692,113.1022873
1,5.53E-10,16.14922142,1.692,83.62385559
1,5.37E-10,16.24424744,1.692,58.54633713
0,5.54E-10,17.23243332,1.692,37.95249176
0,5.33E-10,17.01666069,1.692,45.44514084
0,5.72E-10,17.32337189,1.692,72.15663147
0,6.51E-10,16.7550602,1.692,67.84768677
0,6.62E-10,16.75632858,1.692,65.93121338
0,6.58E-10,16.34860992,1.692,126.1578674
1,6.52E-10,16.90682793,1.692,76.52001953
0,6.20E-10,17.31854057,1.692,72.66793823
1,6.32E-10,17.02126503,1.692,67.28488159
1,6.51E-10,16.38425064,1.692,177.7269135
0,6.99E-10,16.99661636,1.692,75.42237091
1,8.37E-10,17.20729637,1.692,112.1348495
1,8.05E-10,16.83244324,1.692,111.5356293
1,6.55E-10,15.84406662,1.692,212.7090454
0,6.10E-10,16.09537888,1.692,307.9310913
1,6.36E-10,15.77785683,1.692,303.7037964
0,6.16E-10,15.33796787,1.692,285.513092
2,6.54E-10,16.09081459,1.692,287.9026184
1,7.14E-10,16.65876007,1.692,204.3453369
1,7.15E-10,16.50863457,1.692,143.8218231
1,7.30E-10,16.84721947,1.692,72.4347229
2,6.66E-10,16.55789948,1.692,92.38373566
2,6.77E-10,16.17579651,1.692,116.8153229
1,7.37E-10,16.08145905,1.692,263.0185852
1,7.02E-10,16.12774086,1.692,44.48230743
3,7.08E-10,16.08522987,1.692,7.133817673
1,7.63E-10,16.53987122,1.692,8.89377594
3,8.56E-10,17.35972595,1.692,47.63529587
0,9.68E-10,16.77391052,1.692,224.9951019
3,1.07E-09,18.1697731,1.692,30.14202118
4,1.10E-09,17.48525047,1.692,56.82555771
4,1.36E-09,18.16342545,1.692,49.04561615
3,1.54E-09,17.35535431,1.692,96.59189606
4,1.40E-09,17.43358803,1.692,72.8356781
7,1.26E-09,17.43631744,1.692,148.1741791
4,1.11E-09,17.20728683,1.692,140.1183472
2,1.48E-09,17.82587051,1.692,82.49972534
4,1.61E-09,17.44322777,1.692,225.1643066
5,1.09E-09,16.91882133,1.692,356.5102844
6,7.54E-10,16.8997612,1.692,139.5783539
3,7.16E-10,17.91398239,1.692,128.5782928
2,7.05E-10,17.12189484,1.692,266.6734924
1,6.42E-10,16.66885757,1.692,156.4860229
7,5.54E-10,17.55350113,1.692,113.3465347
5,5.48E-10,17.48168373,1.692,260.0169678
1,5.72E-10,16.46017265,1.692,354.2421265
2,5.53E-10,16.83818054,1.692,206.8808899
2,5.89E-10,16.64849281,1.692,127.5365524
1,6.07E-10,16.27629662,1.692,205.8170929
1,5.92E-10,16.06515312,1.692,240.4004822
2,5.89E-10,16.53411674,1.692,242.4133301
5,6.43E-10,15.92105865,1.692,157.6086884
6,6.13E-10,15.58195114,1.692,216.6376343
3,5.69E-10,16.26239395,1.692,112.7462082
2,5.85E-10,15.98488331,1.692,173.4466553
9,6.11E-10,16.40342331,1.692,173.099411
6,6.97E-10,16.60749054,1.692,162.7290955
3,7.34E-10,16.21399307,1.692,183.4962006
5,9.06E-10,16.18131638,1.692,212.3191223
2,8.67E-10,15.55772877,1.692,143.4642792
4,6.73E-10,16.12975502,1.692,194.2019806
10,7.41E-10,16.07559013,1.692,271.6099854
6,7.50E-10,15.50679493,1.692,225.836731
3,6.74E-10,15.1636343,1.692,291.8871155
1,5.81E-10,15.80199146,1.692,287.9673462
2,6.71E-10,16.49892998,1.692,107.3190155
1,7.55E-10,15.40902138,1.692,220.5191498
1,6.75E-10,15.66120529,1.692,310.9150391
0,5.84E-10,15.46918011,1.692,232.470459
1,5.61E-10,15.32452297,1.692,247.4807739
1,5.87E-10,15.02145672,1.692,220.7663422
1,5.81E-10,15.19879913,1.692,320.6144104
0,5.88E-10,15.28404331,1.692,301.1038513
3,6.62E-10,15.81084156,1.692,169.0795898
0,6.47E-10,15.51418972,1.692,147.0588684
2,5.42E-10,14.93313503,1.692,47.36088181
4,5.52E-10,16.30530167,1.692,68.48295593
4,5.76E-10,15.42041779,1.692,94.68130493
0,5.99E-10,15.84656525,1.692,65.72227478
1,6.77E-10,16.50384903,1.692,113.5245743
2,7.74E-10,15.79328537,1.692,106.2640305
5,8.15E-10,16.24807167,1.692,86.36798859
4,7.67E-10,15.79657745,1.692,146.8558197
1,7.82E-10,15.7347002,1.692,367.3440552
1,1.01E-09,15.88497353,1.692,148.1153259
3,8.99E-10,15.66669846,1.692,200.7261047
3,7.47E-10,15.32579517,1.692,119.844162
6,1.08E-09,16.15023232,1.692,97.96690369
4,9.66E-10,15.80874538,1.692,318.9723511
1,7.01E-10,16.68742943,1.692,81.9163208
5,7.51E-10,15.97900295,1.692,284.60672
2,6.98E-10,15.63756752,1.692,304.1290283
1,6.83E-10,15.45839405,1.692,250.2469788
2,6.66E-10,16.30749321,1.692,353.7676086
1,5.90E-10,16.83739281,1.692,160.6824036
3,5.60E-10,16.86835098,1.692,240.2871857
3,6.25E-10,16.04953384,1.692,150.3076782
2,6.53E-10,16.46791649,1.692,140.0109406
4,5.93E-10,16.32609558,1.692,256.1398621
2,5.95E-10,16.63965988,1.692,168.8809509
6,5.93E-10,16.62581444,1.692,54.83256912
3,5.48E-10,16.50352097,1.692,102.4332886
3,5.25E-10,16.10326958,1.692,123.0870895
4,5.44E-10,16.46777725,1.692,54.43014526
3,5.44E-10,15.79951954,1.692,124.1435471
1,5.20E-10,16.47414207,1.692,40.36077881
4,5.45E-10,15.85968304,1.692,109.0339127
4,6.01E-10,16.59755516,1.692,178.8069
6,6.50E-10,16.62665176,1.692,66.21886444
0,6.33E-10,15.91931915,1.692,117.2839584
1,6.02E-10,15.98879433,1.692,205.2770844
3,7.17E-10,16.47391129,1.692,77.01330566
5,7.99E-10,16.104496,1.692,82.8660965
1,7.14E-10,16.23524094,1.692,156.581665
1,6.35E-10,16.14673615,1.692,176.4681396
3,6.63E-10,16.46066093,1.692,142.8345337
3,6.69E-10,16.06819725,1.692,214.5217896
5,6.10E-10,15.58173752,1.692,306.3478699
2,5.47E-10,14.36304855,1.692,155.6377716
1,5.88E-10,15.64435577,1.692,210.2282867
2,7.12E-10,15.97802639,1.692,222.423111
2,6.94E-10,15.70290089,1.692,418.8262939
2,6.46E-10,15.17455482,1.692,244.0259705
4,6.34E-10,15.29051685,1.692,224.5389709
3,6.29E-10,15.52408123,1.692,237.5283356
7,6.34E-10,15.33431911,1.692,162.552536
2,6.57E-10,15.56864548,1.692,199.6549377
2,6.39E-10,16.31650543,1.692,199.2789917
4,6.27E-10,16.54274559,1.692,85.52856445
5,6.59E-10,15.99506378,1.692,217.074646
3,6.44E-10,16.36756516,1.692,26.87334251
6,6.51E-10,15.51067066,1.692,114.5265884
7,6.92E-10,15.73851967,1.692,217.0172577
4,7.21E-10,16.09925842,1.692,94.3884964
4,7.27E-10,15.8269949,1.692,145.9229584
2,8.22E-10,15.81417751,1.692,91.22870636
5,1.19E-09,15.76036167,1.692,66.35350037
2,1.35E-09,16.09296799,1.692,114.2838058
5,1.19E-09,16.10071564,1.692,120.2384949
2,9.93E-10,16.32921791,1.692,69.98744965
4,7.81E-10,15.78917027,1.692,242.4633636
4,7.08E-10,16.6821022,1.692,172.6933136
6,7.00E-10,16.51816559,1.692,253.1779633
3,7.01E-10,15.49624538,1.692,300.6801147
6,6.87E-10,16.09204483,1.692,162.6231537
2,6.34E-10,16.26572418,1.692,171.7884064
5,5.69E-10,16.38256645,1.692,176.795517
3,5.77E-10,16.25427628,1.692,248.0457916
6,6.26E-10,16.17055321,1.692,170.0896912
1,6.48E-10,16.2444706,1.692,133.4824219
3,6.21E-10,17.10043716,1.692,24.91934586
6,5.99E-10,17.07876968,1.692,60.35687637
1,5.64E-10,16.51644707,1.692,108.6145706
4,5.17E-10,16.36722183,1.692,112.2415237
5,5.42E-10,15.7662077,1.692,49.92477036
4,5.37E-10,15.90406036,1.692,82.64244843
1,5.03E-10,16.46794128,1.692,135.5864868
6,4.99E-10,16.15286064,1.692,30.51648903
5,7.01E-10,16.54381752,1.692,43.6493187
1,7.52E-10,16.29554367,1.692,165.8087006
9,5.88E-10,16.38614655,1.692,117.735672
4,5.86E-10,16.06847954,1.692,107.7744064
5,6.11E-10,15.9310112,1.692,121.3008347
4,6.92E-10,16.29773331,1.692,32.94095993
7,7.37E-10,16.70175934,1.692,51.21884918
6,7.42E-10,16.66987228,1.692,53.89603043
8,8.71E-10,15.82726002,1.692,226.0221252
3,8.09E-10,15.50165081,1.692,161.8315582
3,6.36E-10,15.86275196,1.692,192.2612305
4,6.74E-10,15.91544342,1.692,131.7241058
6,6.73E-10,15.66290188,1.692,273.89505
3,5.92E-10,15.53282642,1.692,131.3901062
5,6.19E-10,16.03902245,1.692,145.0018768
3,6.70E-10,16.46024704,1.692,72.69663239
3,6.64E-10,15.87020302,1.692,312.9911804
2,6.79E-10,16.19189835,1.692,238.9435883
3,6.89E-10,16.30438042,1.692,180.9624786
1,6.94E-10,16.22382736,1.692,136.7591858
5,6.79E-10,16.34433365,1.692,168.8905182
3,6.58E-10,14.88556671,1.692,141.847229
10,6.87E-10,16.27418137,1.692,56.42681122
2,6.62E-10,16.32980156,1.692,37.73803711
0,6.11E-10,16.08215714,1.692,3.906522512
4,8.42E-10,15.97401905,1.692,95.90181732
0,1.02E-09,16.92889786,1.692,111.0541229
6,9.39E-10,17.00792885,1.692,68.49656677
4,9.59E-10,16.57377625,1.692,193.89888
4,1.13E-09,15.8423233,1.692,141.9001923
9,1.16E-09,16.54111862,1.692,40.61827087
5,1.21E-09,16.93343925,1.692,113.028717
2,1.27E-09,17.21824265,1.692,134.477066
8,1.15E-09,17.08319473,1.692,269.6044922
2,1.03E-09,16.12795067,1.692,251.9773254
2,9.97E-10,16.79431534,1.692,94.55623627
5,1.09E-09,16.92457199,1.692,127.5365524
1,1.27E-09,17.13924217,1.692,139.319397
5,1.12E-09,16.84229279,1.692,277.3719177
3,8.07E-10,16.44252968,1.692,375.4617004
5,7.23E-10,16.39627457,1.692,362.2192383
4,6.32E-10,16.41034698,1.692,234.3795776
7,5.90E-10,16.60916519,1.692,145.9965363
0,5.99E-10,16.39291191,1.692,231.3088074
3,5.82E-10,16.32714272,1.692,126.0887146
8,5.50E-10,16.35115623,1.692,65.37650299
3,5.37E-10,16.68402863,1.692,64.64522552
2,5.35E-10,16.99629211,1.692,71.85279083
3,5.69E-10,16.8545742,1.692,156.0740356
3,5.67E-10,15.81841946,1.692,122.4117279
3,5.30E-10,16.42860413,1.692,58.93478394
2,5.24E-10,16.25227928,1.692,118.3389359
5,5.25E-10,16.6799736,1.692,53.13091278
6,5.77E-10,16.50441551,1.692,124.3539505
6,5.95E-10,16.36458397,1.692,92.6294632
4,5.68E-10,16.32819748,1.692,206.2378998
3,5.66E-10,16.41462326,1.692,94.48855591
3,5.59E-10,16.24535561,1.692,54.14101791
2,5.96E-10,16.1803875,1.692,181.601059
5,6.66E-10,15.89547634,1.692,157.8411713
4,6.70E-10,16.88284111,1.692,88.40070343
2,6.87E-10,16.85940933,1.692,139.1306915
3,6.74E-10,16.02339172,1.692,195.7263336
7,6.64E-10,16.50210381,1.692,137.1535187
8,6.52E-10,16.07303619,1.692,214.8572693
8,6.39E-10,16.23367691,1.692,131.4151154
4,6.42E-10,15.90668488,1.692,169.818222
3,6.07E-10,15.4916935,1.692,276.8848877
6,6.60E-10,16.08241272,1.692,220.4720612
5,7.05E-10,16.0671978,1.692,233.6556549
1,6.93E-10,15.30308628,1.692,295.5655823
2,6.90E-10,15.88799477,1.692,158.8446503
5,6.72E-10,15.83922291,1.692,353.3099976
1,6.61E-10,16.13931084,1.692,155.0514221
6,6.44E-10,15.95502853,1.692,79.68937683
2,6.37E-10,16.33523941,1.692,62.25790405
6,7.30E-10,15.77972698,1.692,191.3107147
4,8.78E-10,16.36175346,1.692,51.48664093
4,8.67E-10,16.44670677,1.692,220.6339111
7,8.67E-10,16.29042625,1.692,161.7403259
5,1.07E-09,16.16838074,1.692,199.0781555
7,1.22E-09,16.38003349,1.692,184.5703125
6,1.32E-09,16.50773621,1.692,238.0756989
2,1.46E-09,16.33706093,1.692,178.973175
3,1.34E-09,15.87416553,1.692,235.4919434
6,1.31E-09,16.3501091,1.692,187.474823
1,1.63E-09,17.25605774,1.692,179.1570892
2,1.59E-09,16.91614914,1.692,130.6507416
6,1.41E-09,17.37687683,1.692,183.2696075
5,1.26E-09,17.26743317,1.692,94.49811554
4,1.05E-09,16.81332207,1.692,258.4690552
4,8.04E-10,17.08452797,1.692,160.1571198
0,6.59E-10,17.02300835,1.692,246.1712494
7,7.20E-10,15.99713421,1.692,235.796524
0,6.82E-10,16.68125153,1.692,218.365036
11,6.47E-10,16.94920921,1.692,133.2219849
5,6.50E-10,16.88328171,1.692,169.3665161
3,6.85E-10,16.8164711,1.692,116.4952927
1,6.48E-10,17.09189224,1.692,59.20183945
3,5.37E-10,16.57044983,1.692,27.76353073
6,5.14E-10,16.707798,1.692,128.2876892
6,5.14E-10,16.92908096,1.692,57.13381195
7,5.08E-10,16.90800095,1.692,95.79440308
5,5.09E-10,16.97093773,1.692,24.02768898
3,6.12E-10,17.27358055,1.692,43.69125366
7,6.09E-10,16.89537048,1.692,70.66474152
4,5.29E-10,16.14880753,1.692,75.28773499
7,5.61E-10,16.53128433,1.692,72.25374603
3,6.58E-10,16.47774315,1.692,131.850647
2,7.06E-10,16.17219543,1.692,121.0201645
3,6.51E-10,16.82090378,1.692,78.96398926
11,6.86E-10,16.33758354,1.692,72.65911102
6,6.68E-10,16.17785454,1.692,172.5667725
6,6.06E-10,16.39773941,1.692,195.5115204
5,6.74E-10,16.77100372,1.692,55.32253647
10,6.92E-10,15.70236492,1.692,235.4389801
3,6.52E-10,16.16226959,1.692,228.3115997
4,7.23E-10,15.71438026,1.692,233.4437714
2,6.81E-10,15.98383713,1.692,338.3180847
6,6.28E-10,16.31065941,1.692,260.2362061
4,6.48E-10,15.69081211,1.692,256.8034668
2,6.16E-10,16.08880997,1.692,177.2766724
5,6.28E-10,16.24256516,1.692,201.7259064
4,6.24E-10,16.04271889,1.692,79.30313873
7,6.58E-10,15.65904331,1.692,322.2976685
3,6.46E-10,16.02490616,1.692,61.4949913
4,5.62E-10,16.50141144,1.692,23.51564598
4,5.40E-10,16.30935097,1.692,43.16100311
5,5.26E-10,15.48877239,1.692,8.049868584
7,5.88E-10,16.20688248,1.692,127.0028076
4,7.25E-10,15.54662037,1.692,96.15195465
3,8.20E-10,16.15339279,1.692,53.33322906
5,7.64E-10,16.09945488,1.692,70.45939636
1,7.50E-10,16.21846008,1.692,190.4028778
2,7.14E-10,17.18981361,1.692,108.5248108
1,9.26E-10,16.64042282,1.692,124.890274
2,1.26E-09,16.89156532,1.692,67.81384277
2,1.33E-09,17.49512482,1.692,121.5929031
2,1.24E-09,16.26700974,1.692,261.4059448
5,1.22E-09,16.45713806,1.692,99.11384583
7,1.21E-09,16.48769951,1.692,273.2123108
5,1.03E-09,16.60293961,1.692,173.6909027
3,8.75E-10,16.81125259,1.692,303.6949768
5,7.31E-10,16.79020309,1.692,130.1085358
6,6.94E-10,17.17966843,1.692,111.8677979
5,7.35E-10,17.41730499,1.692,118.9392624
5,6.68E-10,17.39888954,1.692,83.58339691
3,5.51E-10,17.11153984,1.692,148.9039764
6,5.73E-10,16.41455841,1.692,172.8404388
1,6.09E-10,17.43103409,1.692,70.18056488
7,5.98E-10,16.67049599,1.692,81.47343445
2,5.57E-10,17.47592926,1.692,44.2084465
5,5.00E-10,17.22108078,1.692,30.79310799
3,4.85E-10,17.37265778,1.692,19.31264114
10,5.36E-10,16.74361992,1.692,186.8965759
5,5.87E-10,16.71473312,1.692,125.0204926
2,5.67E-10,16.60596085,1.692,138.9662628
2,5.77E-10,17.21862221,1.692,32.99760818
1,6.83E-10,17.74117851,1.692,128.5889587
6,7.00E-10,16.79489899,1.692,88.85241699
3,6.77E-10,17.32241631,1.692,123.1194611
3,6.45E-10,16.926054,1.692,65.32500458
0,6.27E-10,17.23130417,1.692,50.8392334
0,6.45E-10,17.09643364,1.692,168.5940399
1,6.92E-10,17.04949379,1.692,140.2312775
1,7.24E-10,17.39556694,1.692,77.11004639
3,6.71E-10,16.7433815,1.692,78.48643494
0,7.08E-10,17.36604881,1.692,148.1697693
3,7.21E-10,16.51249313,1.692,280.3661804
2,8.17E-10,16.64649582,1.692,154.9042816
1,9.11E-10,16.21563148,1.692,172.6609344
1,7.56E-10,16.10307884,1.692,174.3383179
3,6.32E-10,16.60845757,1.692,83.39358521
4,6.64E-10,16.24935722,1.692,226.5518188
4,7.19E-10,16.33715248,1.692,241.8777466
2,7.42E-10,17.05885887,1.692,44.49058151
5,7.37E-10,16.76632118,1.692,90.77698517
4,7.52E-10,16.65317535,1.692,130.5624542
2,6.60E-10,17.0588932,1.692,7.245642662
2,6.00E-10,17.56694984,1.692,44.0997467
2,6.73E-10,16.90346718,1.692,164.6889801
5,8.36E-10,17.4337101,1.692,110.8740616
3,9.60E-10,17.46953392,1.692,21.49139214
3,1.02E-09,17.6182766,1.692,12.34012318
3,1.16E-09,17.68252945,1.692,67.49823761
2,1.01E-09,17.99419975,1.692,45.37746048
0,9.03E-10,18.76830101,1.692,129.124176
2,1.08E-09,18.22217178,1.692,102.9703445
5,1.29E-09,18.38335228,1.692,64.38478851
2,1.77E-09,17.77097702,1.692,94.18029785
2,2.62E-09,17.8033123,1.692,99.2330246
1,2.60E-09,18.83472443,1.692,165.404068
1,2.01E-09,18.01438141,1.692,201.8384705
1,1.61E-09,17.87397003,1.692,115.5491943
4,1.16E-09,17.54497337,1.692,349.3755493
2,9.40E-10,18.11367226,1.692,199.2311707
1,7.92E-10,17.26804733,1.692,184.8616486
3,7.12E-10,17.13376236,1.692,260.0125427
4,6.34E-10,17.01944351,1.692,139.4459381
3,5.64E-10,17.96732712,1.692,37.18111801
1,5.57E-10,17.71277237,1.692,111.0129242
1,5.74E-10,16.84207916,1.692,105.1185608
1,6.07E-10,16.73160172,1.692,127.4688721
3,5.74E-10,16.56952667,1.692,42.22354889
3,5.14E-10,16.28757858,1.692,55.41376495
1,5.07E-10,17.01763344,1.692,30.54959488
3,4.95E-10,16.82247353,1.692,45.93106842
1,5.08E-10,16.30600357,1.692,58.60519409
2,5.56E-10,16.54991722,1.692,54.0895195
3,6.02E-10,16.42174721,1.692,69.90836334
1,6.27E-10,16.86650085,1.692,48.83668137
0,6.18E-10,16.84731102,1.692,44.28201294
3,5.98E-10,16.90201187,1.692,34.53409958
5,6.27E-10,16.69759941,1.692,105.181282
1,6.30E-10,16.21979141,1.692,80.54940033
1,6.04E-10,16.67980766,1.692,142.983139
2,6.02E-10,16.54205704,1.692,99.50376129
4,6.68E-10,16.4840374,1.692,44.35484695
1,6.54E-10,16.36614418,1.692,105.6754761
2,5.66E-10,15.94090748,1.692,198.6955872
2,6.56E-10,16.24972916,1.692,221.5020294
1,7.35E-10,16.51136398,1.692,216.5699615
0,6.97E-10,15.83325481,1.692,288.0144348
6,6.57E-10,16.20188904,1.692,226.2840271
2,7.19E-10,16.32849503,1.692,174.5501862
3,6.97E-10,16.05878067,1.692,113.6717148
1,6.45E-10,16.16341591,1.692,153.641098
3,6.62E-10,16.27869797,1.692,357.4401855
0,6.56E-10,15.88795948,1.692,189.9438019
1,6.20E-10,16.61179733,1.692,65.49420929
0,5.49E-10,15.89477825,1.692,120.7829056
0,5.78E-10,16.34914589,1.692,201.5206451
4,6.19E-10,16.54500732,1.692,104.4843961
2,5.45E-10,15.85256348,1.692,136.726084
1,5.55E-10,15.88707886,1.692,73.45071305
5,6.56E-10,15.71572266,1.692,61.43539902
5,6.45E-10,16.48290405,1.692,144.1425897
3,6.30E-10,17.00057373,1.692,32.4184346
3,7.23E-10,16.19399414,1.692,24.87998726
2,8.65E-10,16.37978516,1.692,84.15576462
3,9.15E-10,15.99761353,1.692,90.75197205
2,8.48E-10,16.20522461,1.692,94.64158081
4,8.69E-10,16.24596558,1.692,132.1596432
0,1.10E-09,16.2378479,1.692,181.7128949
2,9.84E-10,16.59783325,1.692,183.1077576
4,8.32E-10,17.25814209,1.692,66.85229782
2,8.07E-10,16.75386963,1.692,219.0698437
3,6.57E-10,16.34557495,1.692,211.9968988
6,7.13E-10,17.11522827,1.692,154.455509
1,7.07E-10,16.6269165,1.692,268.3773614
2,6.65E-10,16.42424927,1.692,156.2432382
5,6.37E-10,16.92662964,1.692,279.6040155
